accommodates,beds,bathrooms,number_of_reviews,review_scores_rating,neighbourhood_cleansed,tipologia,host_is_superhost,price,atratividade_bairro,dist_centro_km
6,4.0,1.0,95,4.87,Campo de Ourique,T3,t,180.0,3,2.3134249081000804
6,6.0,1.0,127,4.55,Santa Maria Maior,T3,f,106.0,5,0.903784533916961
6,5.0,2.5,136,4.9,Avenidas Novas,T3,f,256.0,3,3.070213885182782
6,3.0,2.5,68,4.84,Santa Maria Maior,T3,f,292.0,5,0.2564597692129634
6,4.0,2.0,3,5.0,Estrela,T3,f,162.0,4,2.3140397551988596
6,4.0,2.0,69,4.99,Estrela,T3,t,191.0,4,2.7599138685984292
8,6.0,2.0,43,4.65,Arroios,T3,f,222.0,3,2.099366668949582
6,4.0,2.0,112,4.96,Campo de Ourique,T3,t,302.0,3,2.014121210287311
13,10.0,2.0,227,4.59,Santo António,T3,f,207.0,5,1.496388444624545
5,3.0,1.0,31,4.68,São Vicente,T3,f,86.0,4,1.022077029876063
5,3.0,2.0,162,4.94,Campo de Ourique,T3,t,215.0,3,2.4546697378432922
5,4.0,1.0,114,4.87,Santa Maria Maior,T3,t,186.0,5,0.665096768380921
8,6.0,2.0,74,4.57,Penha de França,T3,f,116.0,2,3.27839172572424
8,4.0,1.0,317,4.74,Santa Maria Maior,T3,f,153.0,5,0.7045346157685329
6,5.0,1.0,186,4.77,Olivais,T3,f,64.0,2,8.01306897502815
4,3.0,2.0,58,4.84,Belém,T3,t,149.0,4,6.163031922355065
6,3.0,1.0,7,4.29,Olivais,T3,f,126.0,2,7.461747529313345
6,3.0,2.0,23,4.91,Santa Maria Maior,T3,f,332.0,5,0.6918677009236364
8,5.0,2.0,89,5.0,Arroios,T3,f,240.0,3,2.8498116145615655
5,2.0,1.0,137,4.74,Santa Maria Maior,T3,t,143.0,5,0.31944225340545895
6,3.0,2.0,54,4.65,Estrela,T3,f,121.0,4,1.9154669311086125
5,3.0,1.0,1,5.0,Misericórdia,T3,f,95.0,5,1.7826159872299372
6,5.0,1.0,160,4.73,Santa Maria Maior,T3,f,93.0,5,0.6983987200541967
4,3.0,1.0,119,4.76,Misericórdia,T3,f,76.0,5,1.0548947592475404
6,4.0,2.0,263,4.97,Misericórdia,T3,t,323.0,5,1.288314674647874
4,3.0,2.5,72,4.54,Arroios,T3,f,83.0,3,3.1394033166975395
6,4.0,2.0,70,4.84,Arroios,T3,f,170.0,3,2.5759304229736544
6,4.0,1.0,114,4.61,Misericórdia,T3,f,132.0,5,1.5146090039369866
6,3.0,1.0,7,4.14,Misericórdia,T3,f,75.0,5,0.9591578895714674
8,5.0,2.0,242,4.76,Santa Maria Maior,T3,t,201.0,5,0.43032524090186397
6,3.0,2.0,135,4.9,São Vicente,T3,t,181.0,4,1.3690293257936668
5,2.0,1.0,154,4.82,Campolide,T3,t,65.0,3,3.47357432914997
5,3.0,2.0,155,4.81,Santa Maria Maior,T3,t,126.0,5,0.9315559568702221
6,4.0,2.0,164,4.68,Misericórdia,T3,f,168.0,5,1.4003156213206087
8,6.0,2.5,3,5.0,Alvalade,T3,f,300.0,3,4.6502238807812795
4,4.0,2.0,164,4.9,Santa Maria Maior,T3,t,213.0,5,0.7035777672094345
8,6.0,2.0,84,4.82,Santa Maria Maior,T3,t,305.0,5,0.47619907220154767
4,3.0,1.0,4,4.5,Avenidas Novas,T3,f,90.0,3,3.1907776373259766
6,3.0,2.0,164,4.75,São Vicente,T3,t,142.0,4,1.2772047089222223
6,4.0,1.0,111,4.62,Santa Maria Maior,T3,f,112.0,5,0.2880692977852424
6,5.0,3.5,154,4.86,Santo António,T3,f,326.0,5,1.8845450759918583
6,4.0,1.5,23,4.57,São Domingos de Benfica,T3,f,96.0,1,5.907416959949226
8,5.0,2.0,88,4.61,Santa Maria Maior,T3,f,182.0,5,0.5174580856281461
6,4.0,3.0,272,4.85,Misericórdia,T3,t,275.0,5,0.929860445602752
6,5.0,1.0,79,4.94,Alvalade,T3,t,123.0,3,5.1750357710329755
6,3.0,1.0,60,4.47,Alcântara,T3,f,86.0,3,4.133337723921947
6,3.0,4.5,23,4.91,Santo António,T3,t,149.0,5,1.9521984042904952
8,5.0,2.0,60,4.33,Santa Maria Maior,T3,f,122.0,5,0.5029440722538604
8,4.0,1.0,127,4.65,Campo de Ourique,T3,f,98.0,3,2.349792919642927
10,7.0,1.5,136,4.51,Santa Maria Maior,T3,f,181.0,5,0.9968669969759709
6,4.0,2.0,66,4.76,Parque das Nações,T3,f,205.0,3,8.63836931802491
6,4.0,2.0,125,4.72,Santa Maria Maior,T3,f,155.0,5,1.3355861568015328
6,3.0,2.0,25,4.56,Santa Maria Maior,T3,f,171.0,5,0.5989527715315722
6,4.0,2.5,15,4.87,Avenidas Novas,T3,t,299.0,3,3.5484609340004063
6,4.0,2.0,268,4.91,Arroios,T3,t,138.0,3,1.8451369436164036
6,3.0,2.0,122,4.66,Penha de França,T3,f,183.0,2,1.8329997061479284
8,7.0,1.0,5,2.8,Santa Maria Maior,T3,f,198.0,5,0.39427621053057743
9,6.0,1.0,7,4.57,Santa Maria Maior,T3,f,166.0,5,0.9240839675374612
6,3.0,2.0,89,4.64,Misericórdia,T3,f,196.0,5,1.1909521831609824
6,3.0,3.0,203,4.81,Misericórdia,T3,f,247.0,5,1.171016279979183
4,4.0,1.5,0,4.664069529652352,Campo de Ourique,T3,f,120.0,3,3.102809378979433
6,4.0,2.0,6,4.83,Santo António,T3,f,335.0,5,1.3328228883951163
6,4.0,1.0,62,4.44,Arroios,T3,f,122.0,3,1.6521646405547425
10,7.0,1.5,165,4.61,Santa Maria Maior,T3,f,175.0,5,0.9971124518460188
12,10.0,2.0,10,4.8,São Vicente,T3,f,303.0,4,1.2243970316016892
6,3.0,3.0,165,4.88,Santa Maria Maior,T3,f,203.0,5,0.44110992316365377
6,5.0,2.0,195,4.94,Santa Maria Maior,T3,t,242.0,5,0.7402191417209928
7,6.0,2.0,217,4.95,Santa Maria Maior,T3,t,204.0,5,0.6617934962990458
6,5.0,2.0,213,4.95,Santa Maria Maior,T3,t,204.0,5,0.8175263213703754
10,7.0,2.0,193,4.86,Misericórdia,T3,f,168.0,5,0.8400669084453886
8,6.0,2.0,71,4.76,Santa Maria Maior,T3,f,269.0,5,0.6385252175923709
6,4.0,3.0,17,4.88,Parque das Nações,T3,t,243.0,3,6.847015096912815
6,3.0,2.0,167,4.96,Santa Maria Maior,T3,t,126.0,5,0.8473271094233247
6,4.0,1.5,37,4.59,Benfica,T3,f,54.0,1,7.985412479546837
9,5.0,2.0,53,4.72,Arroios,T3,t,138.0,3,2.4026896771224475
8,6.0,2.0,116,4.84,Ajuda,T3,t,91.0,2,5.155293382089805
6,4.0,1.0,108,4.89,Santa Maria Maior,T3,t,85.0,5,0.3851758456831502
6,4.0,2.5,11,5.0,Marvila,T3,f,245.0,1,5.635932980905372
6,3.0,3.0,19,4.21,Avenidas Novas,T3,f,187.0,3,3.6124580388868637
6,3.0,3.0,40,4.48,Avenidas Novas,T3,f,173.0,3,3.614123301615043
8,7.0,2.0,10,3.7,Santo António,T3,f,193.0,5,1.5091945760076029
6,5.0,2.5,80,4.99,Areeiro,T3,t,178.0,2,3.6851441454951326
5,4.0,2.0,138,4.59,Misericórdia,T3,t,181.0,5,1.1198842594691227
4,3.0,1.5,3,5.0,Misericórdia,T3,f,171.0,5,1.629777335149129
7,4.0,2.0,166,4.45,Santa Maria Maior,T3,f,180.0,5,0.20878368425280727
6,4.0,1.0,16,4.69,Misericórdia,T3,f,191.0,5,1.0516207505146198
8,4.0,2.0,222,4.97,Arroios,T3,t,252.0,3,2.914751316408269
6,4.0,2.5,68,4.9,Alvalade,T3,t,144.0,3,4.625951408044389
6,4.0,1.5,47,4.62,Santa Maria Maior,T3,f,176.0,5,0.5476080903007428
8,5.0,2.0,86,4.7,Misericórdia,T3,t,164.0,5,1.3375328608308175
6,4.0,2.0,75,4.92,Santa Maria Maior,T3,t,228.0,5,0.8005028754389562
4,3.0,2.0,8,4.75,Misericórdia,T3,t,154.0,5,1.6675962743205732
5,5.0,3.0,250,4.92,Misericórdia,T3,t,254.0,5,0.5920827061645382
5,4.0,2.0,14,4.71,Marvila,T3,f,140.0,1,4.7920914598441655
6,4.0,2.0,220,4.62,Santo António,T3,f,148.0,5,2.0979935104813894
4,3.0,1.0,111,4.96,Penha de França,T3,t,180.0,2,1.7915762517967322
6,3.0,3.5,67,4.97,Estrela,T3,f,300.0,4,1.9202206852978148
5,3.0,1.5,85,4.31,Santa Maria Maior,T3,f,142.0,5,0.3972057188449309
8,6.0,2.0,170,4.84,Misericórdia,T3,t,220.0,5,0.9096737474606881
6,3.0,1.0,56,4.7,Misericórdia,T3,f,170.0,5,1.2731089650058156
6,3.0,3.0,127,4.27,Santa Maria Maior,T3,f,290.0,5,0.5462137807195254
6,3.0,3.5,156,4.69,Santa Maria Maior,T3,t,193.0,5,0.5074061481733497
5,4.0,2.0,232,4.79,Santa Maria Maior,T3,t,237.0,5,0.4782749864342191
6,5.0,1.0,149,4.97,São Vicente,T3,t,178.0,4,1.3018842111995523
8,5.0,3.0,16,4.94,Santa Maria Maior,T3,t,115.0,5,0.2894446137618585
7,5.0,1.0,106,4.6,Arroios,T3,t,140.0,3,2.7494896088349057
6,3.0,2.0,17,4.53,Arroios,T3,f,122.0,3,3.0899972644590523
6,5.0,1.0,198,4.89,Santa Maria Maior,T3,t,270.0,5,0.5882312822084933
6,4.0,1.0,61,4.41,Santo António,T3,f,116.0,5,2.30497125245212
6,5.0,1.0,86,4.7,Santo António,T3,f,88.0,5,2.30497125245212
6,4.0,2.0,162,4.61,Santo António,T3,f,126.0,5,2.30497125245212
6,3.0,3.0,88,4.89,Campo de Ourique,T3,t,168.0,3,2.8533478141263884
5,4.0,1.0,132,4.58,Santa Maria Maior,T3,f,119.0,5,0.9044066852103056
6,5.0,2.0,44,4.48,Estrela,T3,f,71.0,4,3.0407428214989984
8,4.0,2.0,15,3.93,Arroios,T3,f,84.0,3,2.2150091219953283
8,5.0,3.0,255,4.84,Santa Maria Maior,T3,t,319.0,5,0.32260551467362203
6,3.0,2.0,110,4.24,Misericórdia,T3,f,120.0,5,1.01085499753914
6,3.0,2.0,211,4.51,Misericórdia,T3,t,135.0,5,1.009185423170002
6,5.0,2.0,184,4.89,Santa Maria Maior,T3,f,176.0,5,0.3875669254413341
6,5.0,2.0,110,4.77,Estrela,T3,f,113.0,4,1.724411094239154
6,5.0,1.0,124,4.64,Santa Maria Maior,T3,f,99.0,5,0.2776111155921219
9,7.0,3.0,130,4.8,Misericórdia,T3,t,177.0,5,0.7392921405636965
6,5.0,2.0,204,4.95,Santa Maria Maior,T3,t,204.0,5,0.6864155330466656
10,6.0,2.0,25,4.48,Belém,T3,f,164.0,4,5.883916366566312
6,4.0,2.5,106,4.78,Penha de França,T3,t,160.0,2,2.9492101160402893
6,4.0,3.0,160,4.7,Santo António,T3,f,107.0,5,2.251165725228078
5,3.0,2.0,60,4.57,Penha de França,T3,f,134.0,2,1.8174340627176442
6,5.0,1.0,36,4.47,Arroios,T3,f,132.0,3,2.5552739838708654
8,6.0,2.0,40,4.4,Penha de França,T3,f,157.0,2,2.7695337933608433
7,4.0,1.0,185,4.58,Misericórdia,T3,f,104.0,5,1.7809539549748041
6,4.0,1.0,164,4.76,Santa Maria Maior,T3,t,74.0,5,1.109536273764993
6,4.0,2.0,83,4.82,Arroios,T3,t,186.0,3,2.2703473115404766
5,3.0,2.0,1,5.0,Estrela,T3,f,270.0,4,1.5690588041560065
7,5.0,1.0,105,4.86,Santa Maria Maior,T3,t,227.0,5,0.7550047715409964
7,5.0,1.0,102,4.74,Arroios,T3,t,189.0,3,2.7286199796807904
6,4.0,2.0,0,4.664069529652352,São Vicente,T3,f,266.0,4,1.4174239613120174
4,3.0,1.0,4,5.0,Estrela,T3,t,95.0,4,2.57479830185789
9,6.0,2.5,148,4.97,Olivais,T3,t,176.0,2,6.558205943111366
8,5.0,1.0,58,4.47,Campo de Ourique,T3,f,157.0,3,2.0976270978312246
4,4.0,1.0,11,4.45,São Vicente,T3,f,68.0,4,1.5041578538534681
6,3.0,2.0,19,4.58,Misericórdia,T3,f,120.0,5,0.8311103837836468
8,6.0,2.0,35,4.86,Arroios,T3,f,283.0,3,1.6534742500274355
7,6.0,2.0,152,4.61,Santo António,T3,f,110.0,5,1.700241044016145
6,4.0,3.0,91,4.96,Avenidas Novas,T3,f,208.0,3,2.9526635505979257
5,3.0,1.0,110,4.3,Santo António,T3,f,94.0,5,2.0065462249850627
6,3.0,3.0,97,4.96,Penha de França,T3,t,277.0,2,3.0377159587927625
6,3.0,2.0,0,4.664069529652352,Arroios,T3,f,145.0,3,2.6740221423734924
9,7.0,2.5,136,4.87,Avenidas Novas,T3,f,159.0,3,3.645679636582176
6,3.0,1.0,100,4.57,Misericórdia,T3,f,100.0,5,1.1669289217746406
5,3.0,1.0,44,4.25,Alcântara,T3,f,75.0,3,4.833207435094759
6,4.0,3.0,119,4.96,Misericórdia,T3,t,260.0,5,0.8723277273349808
6,4.0,3.0,67,4.81,Avenidas Novas,T3,t,146.0,3,3.8920291230384287
5,3.0,2.0,90,4.39,Misericórdia,T3,f,163.0,5,0.9144073173127476
7,4.0,1.0,79,4.76,Alcântara,T3,f,50.0,3,4.051190895977061
6,4.0,3.0,128,4.8,Santa Maria Maior,T3,f,298.0,5,0.3581335296024222
6,3.0,1.0,137,4.8,Santo António,T3,f,99.0,5,1.2000729926453544
8,6.0,1.0,176,4.64,Avenidas Novas,T3,f,85.0,3,4.384620472820344
6,4.0,2.0,218,4.9,Parque das Nações,T3,t,151.0,3,7.613463068786689
6,3.0,2.0,99,4.98,Beato,T3,t,143.0,2,3.6670791112746404
5,3.0,4.0,165,4.59,São Vicente,T3,f,93.0,4,1.4702033423860623
7,6.0,2.0,16,4.75,Arroios,T3,f,283.0,3,1.8388906792226978
5,3.0,1.0,25,4.64,Arroios,T3,f,110.0,3,2.978529992517687
6,3.0,1.0,62,4.37,Belém,T3,f,102.0,4,5.476948334510592
6,3.0,2.0,139,5.0,Misericórdia,T3,t,167.0,5,1.1994908276294098
6,4.0,2.0,4,4.0,Santa Maria Maior,T3,f,91.0,5,0.46349587645797946
6,4.0,2.0,29,3.97,Santa Maria Maior,T3,f,150.0,5,1.3226755816939075
6,3.0,2.0,152,4.63,Parque das Nações,T3,f,194.0,3,6.522438355906321
6,4.0,2.5,109,4.8,Santa Maria Maior,T3,f,301.0,5,0.3299561413160967
4,6.0,2.0,36,4.53,Beato,T3,f,100.0,2,3.894525970147021
5,3.0,3.0,8,4.75,Santa Maria Maior,T3,f,153.0,5,0.28093992689541386
6,4.0,2.0,36,4.5,Arroios,T3,f,95.0,3,2.1119162270473923
5,4.0,1.0,25,4.16,Santo António,T3,f,91.0,5,2.0666387405398843
6,3.0,2.0,1,3.0,Santo António,T3,f,122.0,5,1.4806637468385269
9,7.0,1.0,148,4.49,Misericórdia,T3,f,94.0,5,0.9644639453587247
6,4.0,2.0,124,4.91,Arroios,T3,t,120.0,3,2.6916043699837346
8,6.0,2.5,47,4.51,Areeiro,T3,f,111.0,2,3.847846743736302
6,4.0,1.0,103,4.89,Penha de França,T3,t,99.0,2,2.6467043116736932
5,3.0,2.0,69,4.77,Olivais,T3,f,107.0,2,7.911841278409277
6,3.0,3.0,5,5.0,Benfica,T3,f,140.0,1,7.8978578968842825
6,5.0,2.0,29,4.62,São Domingos de Benfica,T3,f,110.0,1,6.586940372526886
6,3.0,2.0,0,4.664069529652352,Avenidas Novas,T3,f,182.0,3,3.613582485964718
6,3.0,2.5,158,4.91,Estrela,T3,f,148.0,4,3.173438907343419
6,5.0,2.0,33,4.06,Santa Maria Maior,T3,f,94.0,5,0.6964224003858199
6,5.0,1.0,95,4.69,Misericórdia,T3,f,135.0,5,0.7740280403734134
6,4.0,2.0,150,4.48,Santa Maria Maior,T3,f,208.0,5,0.41285269491032467
6,3.0,3.0,147,4.73,Arroios,T3,f,121.0,3,2.119709423571534
6,3.0,2.0,73,4.62,Estrela,T3,f,127.0,4,1.5379254251894015
5,3.0,1.0,164,4.95,Santa Maria Maior,T3,t,230.0,5,0.4030720321845766
6,3.0,2.0,33,4.58,Santa Clara,T3,f,131.0,1,8.420110044731933
6,4.0,2.0,137,4.84,São Vicente,T3,t,160.0,4,1.060412724159001
6,4.0,2.0,126,4.49,Penha de França,T3,f,94.0,2,3.2589858797055133
9,6.0,2.5,35,4.51,Parque das Nações,T3,f,219.0,3,7.205125105409896
6,5.0,1.0,38,4.5,Santo António,T3,f,93.0,5,2.1015234517113255
6,5.0,3.0,29,4.69,Campo de Ourique,T3,f,260.0,3,2.613953514019486
8,4.0,2.5,106,4.93,São Domingos de Benfica,T3,f,181.0,1,6.595104964852292
6,5.0,2.0,15,5.0,Parque das Nações,T3,t,200.0,3,6.3978864477245265
6,4.0,3.0,0,4.664069529652352,Estrela,T3,f,201.0,4,2.546436274801768
6,3.0,2.0,81,4.96,Alcântara,T3,t,230.0,3,4.0205734418224175
6,4.0,2.0,95,4.69,Santa Maria Maior,T3,f,118.0,5,1.2030757159869654
6,4.0,3.0,124,4.93,Avenidas Novas,T3,t,206.0,3,2.741312901809143
5,3.0,1.0,4,4.75,Misericórdia,T3,f,89.0,5,1.80928391160394
8,5.0,1.0,64,4.8,Misericórdia,T3,f,225.0,5,1.1893232522135588
8,6.0,1.0,105,4.58,Misericórdia,T3,f,113.0,5,1.0982705154119274
6,4.0,1.0,67,4.66,Campolide,T3,f,87.0,3,3.4247479003601513
4,4.0,1.0,117,4.65,Santa Maria Maior,T3,f,104.0,5,1.3416697512944853
5,4.0,2.0,8,4.38,Belém,T3,f,134.0,4,5.510170334342691
6,3.0,3.0,63,4.73,Misericórdia,T3,f,348.0,5,1.422005947510629
6,4.0,1.0,25,4.84,Penha de França,T3,f,72.0,2,3.087248294344128
5,3.0,2.0,9,5.0,Estrela,T3,f,212.0,4,2.716014833646203
6,3.0,3.0,2,4.5,Avenidas Novas,T3,f,176.0,3,3.1067892490186404
7,5.0,2.0,54,4.87,Arroios,T3,f,265.0,3,1.825022450703205
6,5.0,2.5,50,4.6,Santo António,T3,f,114.0,5,2.301075300697752
5,5.0,1.0,91,4.58,São Vicente,T3,f,134.0,4,1.232091453215632
5,3.0,1.0,44,4.73,Misericórdia,T3,f,95.0,5,1.1848156791440265
6,4.0,1.5,127,4.59,Estrela,T3,f,133.0,4,1.8306768281913246
6,3.0,1.0,74,4.7,Arroios,T3,t,76.0,3,2.9833152481375986
6,4.0,1.5,2,3.0,Misericórdia,T3,f,200.0,5,1.115729542591184
5,4.0,1.0,83,4.69,Misericórdia,T3,f,103.0,5,0.9581621163383159
6,3.0,2.0,0,4.664069529652352,Alvalade,T3,f,113.0,3,5.00475009504223
8,4.0,2.0,10,3.9,Arroios,T3,f,84.0,3,2.2315774618769186
6,1.0,2.0,9,4.89,Belém,T3,t,149.0,4,5.990139239413515
5,3.0,1.0,35,4.97,São Vicente,T3,t,130.0,4,1.0499362056954582
8,5.0,2.0,34,4.29,Estrela,T3,f,102.0,4,2.8152976207244906
6,4.0,2.0,41,4.73,Arroios,T3,f,145.0,3,1.5338811242722372
6,4.0,2.0,0,4.664069529652352,Arroios,T3,f,250.0,3,2.6179126818274074
8,5.0,2.0,155,4.86,Arroios,T3,t,175.0,3,2.558056297550172
6,4.0,3.0,56,4.95,Estrela,T3,t,268.0,4,1.9910285572714799
6,3.0,1.0,80,4.44,Penha de França,T3,f,124.0,2,3.199377195443874
4,5.0,2.0,82,4.59,Misericórdia,T3,f,125.0,5,1.775565270722419
6,3.0,2.0,53,4.7,Estrela,T3,t,135.0,4,2.853286185452904
8,5.0,3.0,31,4.58,Santa Maria Maior,T3,f,181.0,5,0.6200033912969931
6,3.0,2.5,1,3.0,Alcântara,T3,f,192.0,3,4.078049285890616
6,4.0,2.0,75,4.92,São Vicente,T3,t,290.0,4,1.362599507457787
5,3.0,2.0,56,4.71,Santa Maria Maior,T3,f,157.0,5,0.5101861426633613
6,4.0,2.0,39,4.95,Santo António,T3,t,234.0,5,2.6868778332006853
7,6.0,2.0,95,4.73,Misericórdia,T3,f,156.0,5,0.7683022452208003
6,4.0,2.0,2,5.0,Alvalade,T3,f,113.0,3,4.771452681225616
6,3.0,2.0,0,4.664069529652352,Estrela,T3,f,284.0,4,1.6661495066829386
6,4.0,2.0,14,4.57,Estrela,T3,f,94.0,4,1.6163206234508842
6,4.0,2.0,186,4.89,São Vicente,T3,f,154.0,4,0.8294368463869876
5,3.0,2.0,0,4.664069529652352,Avenidas Novas,T3,f,222.0,3,3.4573388138467878
6,4.0,1.0,57,4.82,Misericórdia,T3,f,129.0,5,0.9991456895532165
4,2.0,1.0,1,3.0,Campo de Ourique,T3,f,116.0,3,3.3521679801636304
5,4.0,2.0,4,4.75,Santa Maria Maior,T3,f,247.0,5,0.3772393030994338
6,4.0,2.0,61,3.8,Arroios,T3,f,155.0,3,1.9582120439565494
8,6.0,2.0,26,4.92,Arroios,T3,f,283.0,3,1.7239336687410864
6,3.0,2.5,13,4.08,Santo António,T3,f,249.0,5,1.217630515956061
6,3.0,2.0,1,5.0,Estrela,T3,f,168.0,4,2.12745573065599
6,4.0,2.0,79,4.92,Campo de Ourique,T3,t,166.0,3,2.745804820574472
8,5.0,2.0,0,4.664069529652352,Misericórdia,T3,f,289.0,5,1.3404088717719853
5,3.0,1.0,1,5.0,Santo António,T3,f,136.0,5,1.8694104828255027
9,6.0,1.0,167,4.7,Santa Maria Maior,T3,f,184.0,5,0.9968669969759709
6,3.0,3.0,0,4.664069529652352,Campo de Ourique,T3,f,189.0,3,2.2166001203551784
6,3.0,2.0,1,5.0,Avenidas Novas,T3,f,237.0,3,4.185846865092188
6,5.0,2.0,38,4.63,Carnide,T3,f,131.0,1,7.97328462266779
6,4.0,2.0,73,4.6,Penha de França,T3,f,146.0,2,2.990142717930998
6,3.0,2.0,10,5.0,Lumiar,T3,f,107.0,2,6.926134453695793
4,4.0,1.5,54,4.83,Lumiar,T3,t,88.0,2,6.549526030639634
5,3.0,2.5,2,4.0,Campo de Ourique,T3,f,176.0,3,2.086523811535025
6,3.0,1.5,79,4.39,Estrela,T3,f,99.0,4,1.8549174235793855
5,4.0,2.0,36,4.42,São Vicente,T3,f,72.0,4,1.733142423839353
5,4.0,1.0,84,4.63,Arroios,T3,f,82.0,3,2.3177362402274415
8,6.0,3.0,79,4.8,São Vicente,T3,f,195.0,4,1.6116018138705244
4,3.0,1.0,0,4.664069529652352,Campolide,T3,f,86.0,3,3.463765528595933
10,6.0,2.0,9,4.78,Parque das Nações,T3,f,347.0,3,8.266725108916505
6,8.0,2.0,70,4.23,Arroios,T3,f,108.0,3,1.632613072189445
6,5.0,2.0,92,4.89,Santa Maria Maior,T3,f,300.0,5,0.83533714460711
6,4.0,1.0,0,4.664069529652352,Olivais,T3,f,174.0,2,6.337943675703979
6,5.0,2.0,101,4.93,Santa Maria Maior,T3,t,213.0,5,0.7664168715462845
6,3.0,2.0,2,5.0,Belém,T3,f,167.0,4,5.20751359036281
6,4.0,2.0,0,4.664069529652352,Avenidas Novas,T3,f,161.0,3,3.459789896984051
6,4.0,2.0,16,4.94,São Vicente,T3,t,120.0,4,1.764370305914447
6,6.0,1.0,44,4.66,Arroios,T3,f,54.0,3,2.2588966565239597
6,3.0,2.0,1,2.0,Alvalade,T3,f,176.0,3,5.037403282978529
6,4.0,2.0,41,4.32,Marvila,T3,f,121.0,1,5.464594698582429
7,5.0,2.5,24,4.58,Penha de França,T3,f,173.0,2,1.9696879650952306
5,3.0,2.0,12,5.0,São Vicente,T3,f,197.0,4,1.3186797477547065
6,3.0,2.0,1,5.0,Estrela,T3,f,223.0,4,2.1654839188310606
6,3.0,2.0,0,4.664069529652352,Campo de Ourique,T3,f,179.0,3,3.070604243054116
6,4.0,2.0,0,4.664069529652352,Campolide,T3,f,156.0,3,3.1458296983224003
6,3.0,2.0,0,4.664069529652352,Estrela,T3,f,215.0,4,2.1654839188310606
6,3.0,1.0,38,4.71,Olivais,T3,f,87.0,2,6.094443846322495
6,3.0,1.5,0,4.664069529652352,Alvalade,T3,f,191.0,3,5.020563369144149
6,5.0,1.0,46,4.87,Alvalade,T3,t,123.0,3,5.062357919630733
6,4.0,2.0,1,4.0,Alvalade,T3,f,108.0,3,5.3709461555674
6,5.0,1.0,57,4.7,Olivais,T3,f,87.0,2,6.648597476731087
6,4.0,2.0,0,4.664069529652352,Alvalade,T3,f,113.0,3,5.219594656738941
6,4.0,2.0,1,5.0,Alvalade,T3,f,153.0,3,5.348097918156348
8,5.0,2.0,2,5.0,Arroios,T3,f,183.0,3,1.411536797184629
8,5.0,2.0,1,4.0,Arroios,T3,f,189.0,3,1.411536797184629
6,3.0,3.0,0,4.664069529652352,Santa Maria Maior,T3,f,234.0,5,0.9151340142150501
6,4.0,2.0,0,4.664069529652352,Arroios,T3,f,280.0,3,2.8453897328585263
6,5.0,3.0,0,4.664069529652352,Arroios,T3,f,171.0,3,2.2874262301958326
5,3.0,1.0,6,5.0,São Vicente,T3,f,50.0,4,1.5473956339691255
6,4.0,2.0,0,4.664069529652352,Arroios,T3,f,280.0,3,2.819032425995506
6,3.0,2.0,42,4.9,Arroios,T3,t,253.0,3,1.5003237114331294
6,4.0,2.5,89,4.87,Parque das Nações,T3,t,152.0,3,6.795198594118501
6,3.0,1.5,0,4.664069529652352,Alvalade,T3,f,191.0,3,5.020563369144149
4,3.0,2.0,10,4.7,Santo António,T3,f,295.0,5,1.4908975352065912
6,5.0,2.0,26,4.27,Misericórdia,T3,f,153.0,5,1.0054043347488355
6,5.0,2.0,22,4.77,Misericórdia,T3,f,159.0,5,1.1674787796061878
6,5.0,2.0,4,4.5,Misericórdia,T3,f,134.0,5,1.025187830127714
6,5.0,2.0,32,4.84,Misericórdia,T3,f,174.0,5,1.0655755695444045
6,5.0,2.0,5,5.0,Misericórdia,T3,f,147.0,5,1.1577672051857197
6,4.0,3.0,8,4.63,Olivais,T3,f,103.0,2,7.2037070951714135
4,3.0,2.0,5,5.0,São Vicente,T3,t,86.0,4,1.2069635904105778
8,7.0,2.0,20,4.75,Misericórdia,T3,f,263.0,5,0.7148258624974041
8,7.0,2.0,33,4.55,Misericórdia,T3,f,259.0,5,0.7148258624974041
4,5.0,3.0,25,4.52,Parque das Nações,T3,f,167.0,3,8.562504650297258
6,0.0,1.0,2,5.0,Misericórdia,T3,f,200.0,5,1.1836640105124787
6,4.0,1.0,0,4.664069529652352,Arroios,T3,f,209.0,3,2.6405336397562533
5,3.0,2.0,3,4.67,Alvalade,T3,f,144.0,3,5.335682728246485
5,3.0,2.0,0,4.664069529652352,Campolide,T3,f,189.0,3,3.090139117437172
6,3.0,1.5,2,4.5,Campo de Ourique,T3,f,89.0,3,3.1070299826435375
5,5.0,2.0,2,5.0,Santo António,T3,f,130.0,5,1.642521251780198
6,5.0,1.0,97,4.94,São Vicente,T3,t,188.0,4,1.2352710770335324
5,4.0,2.0,1,5.0,Alvalade,T3,f,121.0,3,4.926107779521613
6,3.0,1.0,177,4.67,Santa Maria Maior,T3,f,84.0,5,0.5296158140014576
4,3.0,1.0,0,4.664069529652352,Campo de Ourique,T3,f,159.0,3,3.009134988693212
8,5.0,2.0,22,4.36,Estrela,T3,f,193.0,4,2.1429476571897785
8,5.0,1.0,31,4.9,Misericórdia,T3,f,184.0,5,1.2974646319902636
5,4.0,1.0,134,4.54,Santa Maria Maior,T3,f,90.0,5,0.6700256614320345
6,4.0,2.0,38,4.61,Santa Maria Maior,T3,t,134.0,5,0.7097072355611164
6,4.0,2.0,2,5.0,Parque das Nações,T3,f,134.0,3,8.68927752552219
